symbol,exchange,name,country,data,updated_at,fund_score
002020,KQ,,,"{""eps"": -8049.3276, ""name"": ""Kolon Corporation"", ""sector"": ""Retail Trade"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Specialty Stores"", ""marketCap"": 576267090636.0, ""dividendYield"": 1.2910798}",2026-01-13 11:13:07.78376+00,
002025,KQ,,,"{""eps"": -8049.3276, ""name"": ""KOLON Corporation Pfd Registered Shs Non-Voting"", ""sector"": ""Retail Trade"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Specialty Stores"", ""marketCap"": 576267090636.0, ""dividendYield"": 2.631579}",2026-01-13 11:13:12.304194+00,
002030,KQ,,,"{""eps"": 25938.8529, ""name"": ""Asia Holdings Co., Ltd."", ""sector"": ""Non-Energy Minerals"", ""country"": ""South Korea"", ""peRatio"": 11.796975031228154, ""industry"": ""Construction Materials"", ""marketCap"": 558351976275.0, ""dividendYield"": 1.6734693}",2026-01-13 11:13:11.876253+00,
002070,KQ,,,"{""eps"": -266.3147, ""name"": ""VIVIEN CORPORATION"", ""sector"": ""Consumer Non-Durables"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Apparel/Footwear"", ""marketCap"": 27253235790.0, ""dividendYield"": null}",2026-01-13 11:13:12.776482+00,
002140,KQ,,,"{""eps"": 370.7792, ""name"": ""Korea Industrial Co., Ltd."", ""sector"": ""Process Industries"", ""country"": ""South Korea"", ""peRatio"": 6.607706149643777, ""industry"": ""Agricultural Commodities/Milling"", ""marketCap"": 60198262711.0, ""dividendYield"": 1.221996}",2026-01-13 11:13:12.532498+00,
002150,KQ,,,"{""eps"": -94.5745, ""name"": ""Dohwa Engineering Co., Ltd."", ""sector"": ""Industrial Services"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Engineering & Construction"", ""marketCap"": 203770454865.0, ""dividendYield"": 4.61285}",2026-01-13 11:13:12.09457+00,
002170,KQ,,,"{""eps"": 5036.0283, ""name"": ""SAMYANG TONGSANG Co., Ltd."", ""sector"": ""Consumer Non-Durables"", ""country"": ""South Korea"", ""peRatio"": 10.980875544325277, ""industry"": ""Consumer Sundries"", ""marketCap"": 145200005770.0, ""dividendYield"": 2.7472527}",2026-01-13 11:13:15.459168+00,
002200,KQ,,,"{""eps"": -59.9322, ""name"": ""Korea Export Packaging Industrial Co., Ltd."", ""sector"": ""Process Industries"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Containers/Packaging"", ""marketCap"": 113688421249.0, ""dividendYield"": 2.56}",2026-01-13 11:13:14.984354+00,
002220,KQ,,,"{""eps"": 9.2819, ""name"": ""Hanil Iron & Steel Co., Ltd"", ""sector"": ""Non-Energy Minerals"", ""country"": ""South Korea"", ""peRatio"": 495.049504950495, ""industry"": ""Steel"", ""marketCap"": 111827302208.0, ""dividendYield"": 0.21276595}",2026-01-13 11:13:15.223865+00,
002230,KQ,,,"{""eps"": 635.9484, ""name"": ""PS Tec. Co., Ltd."", ""sector"": ""Electronic Technology"", ""country"": ""South Korea"", ""peRatio"": 17.04540808656803, ""industry"": ""Electronic Equipment/Instruments"", ""marketCap"": 187093933392.0, ""dividendYield"": 2.5125628}",2026-01-13 11:13:14.761087+00,
002290,KQ,,,"{""eps"": 646.0306, ""name"": ""SAMIL ENTERPRISE Co., Ltd."", ""sector"": ""Consumer Durables"", ""country"": ""South Korea"", ""peRatio"": 5.363523028166157, ""industry"": ""Homebuilding"", ""marketCap"": 43213998671.0, ""dividendYield"": 5.6980057}",2026-01-13 11:13:20.851695+00,
002310,KQ,,,"{""eps"": 525.1596, ""name"": ""Asia Paper Manufacturing Co., Ltd."", ""sector"": ""Process Industries"", ""country"": ""South Korea"", ""peRatio"": 14.43370739104836, ""industry"": ""Containers/Packaging"", ""marketCap"": 292706015778.0, ""dividendYield"": 2.8795812}",2026-01-13 11:13:20.200286+00,
002320,KQ,,,"{""eps"": -813.8919, ""name"": ""HANJIN Logistics Corporation"", ""sector"": ""Transportation"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Trucking"", ""marketCap"": 285835515614.0, ""dividendYield"": 3.0959752}",2026-01-13 11:13:20.631218+00,
002350,KQ,,,"{""eps"": 1574.777, ""name"": ""Nexen Tire Corp"", ""sector"": ""Consumer Durables"", ""country"": ""South Korea"", ""peRatio"": 4.591126235651143, ""industry"": ""Automotive Aftermarket"", ""marketCap"": 726192167892.0, ""dividendYield"": 1.7931035}",2026-01-13 11:13:20.422717+00,
002355,KQ,,,"{""eps"": 1574.777, ""name"": ""Nexen Tire Corp Pfd Registered Shs Non-Voting"", ""sector"": ""Consumer Durables"", ""country"": ""South Korea"", ""peRatio"": 2.2987381705473218, ""industry"": ""Automotive Aftermarket"", ""marketCap"": 726192167892.0, ""dividendYield"": 3.739612}",2026-01-13 11:13:21.04791+00,
002360,KQ,,,"{""eps"": -113.0664, ""name"": ""SH Energy & Chemical Co., Ltd."", ""sector"": ""Process Industries"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Industrial Specialties"", ""marketCap"": 40204960709.0, ""dividendYield"": null}",2026-01-13 11:13:22.875525+00,
002380,KQ,,,"{""eps"": 160071.2552, ""name"": ""KCC Corporation"", ""sector"": ""Process Industries"", ""country"": ""South Korea"", ""peRatio"": 2.658191187845449, ""industry"": ""Industrial Specialties"", ""marketCap"": 3011532942295.0, ""dividendYield"": 2.5}",2026-01-13 11:13:22.437494+00,
002390,KQ,,,"{""eps"": -3173.6674, ""name"": ""Handok, Inc."", ""sector"": ""Health Technology"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Pharmaceuticals: Other"", ""marketCap"": 152912858210.0, ""dividendYield"": 1.7985612}",2026-01-13 11:13:22.651995+00,
002450,KQ,,,"{""eps"": 275.1139, ""name"": ""Samick Musical Instruments Co., Ltd"", ""sector"": ""Consumer Durables"", ""country"": ""South Korea"", ""peRatio"": 4.252784028724103, ""industry"": ""Recreational Products"", ""marketCap"": 88499984253.0, ""dividendYield"": 4.2735043}",2026-01-13 11:13:23.097224+00,
002460,KQ,,,"{""eps"": 3507.6342, ""name"": ""HS HWASUNG Co., Ltd."", ""sector"": ""Industrial Services"", ""country"": ""South Korea"", ""peRatio"": 3.241501066445298, ""industry"": ""Engineering & Construction"", ""marketCap"": 109412259789.0, ""dividendYield"": 4.524887}",2026-01-13 11:13:27.817485+00,
002600,KQ,,,"{""eps"": -5168.884, ""name"": ""Choheung Corporation"", ""sector"": ""Consumer Non-Durables"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Food: Meat/Fish/Dairy"", ""marketCap"": 96000003815.0, ""dividendYield"": 3.7523453}",2026-01-13 11:13:29.336788+00,
002620,KQ,,,"{""eps"": -1915.9743, ""name"": ""JEIL PHARMA HOLDINGS INC."", ""sector"": ""Health Technology"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Pharmaceuticals: Major"", ""marketCap"": 122041441870.0, ""dividendYield"": 0.6242198}",2026-01-13 11:13:28.455624+00,
002630,KQ,,,"{""eps"": -64.0714, ""name"": ""ORIENTBIO, Inc."", ""sector"": ""Commercial Services"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Miscellaneous Commercial Services"", ""marketCap"": 69718056244.0, ""dividendYield"": null}",2026-01-13 11:13:27.616294+00,
002680,KQ,,,"{""eps"": -88.4624, ""name"": ""Hantop Inc."", ""sector"": ""Process Industries"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Agricultural Commodities/Milling"", ""marketCap"": 21928876200.0, ""dividendYield"": null}",2026-01-13 11:13:28.6934+00,
002690,KQ,,,"{""eps"": 379.7261, ""name"": ""DONG IL STEEL MFG Co., Ltd."", ""sector"": ""Non-Energy Minerals"", ""country"": ""South Korea"", ""peRatio"": 4.326802924529023, ""industry"": ""Steel"", ""marketCap"": 31040417061.0, ""dividendYield"": null}",2026-01-13 11:13:34.961704+00,
002700,KQ,,,"{""eps"": 31.9293, ""name"": ""SHINIL ELECTRONICS CO. LTD."", ""sector"": ""Producer Manufacturing"", ""country"": ""South Korea"", ""peRatio"": 40.90286977791558, ""industry"": ""Industrial Machinery"", ""marketCap"": 90689915161.0, ""dividendYield"": 0.76045626}",2026-01-13 11:13:34.550773+00,
002710,KQ,,,"{""eps"": 290.445, ""name"": ""TCC Steel Corp."", ""sector"": ""Producer Manufacturing"", ""country"": ""South Korea"", ""peRatio"": 66.5501045957737, ""industry"": ""Metal Fabrication"", ""marketCap"": 355195600224.0, ""dividendYield"": 0.7662835}",2026-01-13 11:13:34.104052+00,
002720,KQ,,,"{""eps"": 350.4932, ""name"": ""KUKJE PHARMA Co., Ltd."", ""sector"": ""Health Technology"", ""country"": ""South Korea"", ""peRatio"": 11.783395512380839, ""industry"": ""Pharmaceuticals: Major"", ""marketCap"": 84809817266.0, ""dividendYield"": 0.7237636}",2026-01-13 11:13:34.328975+00,
002760,KQ,,,"{""eps"": -9.7926, ""name"": ""Bolak Co., Ltd"", ""sector"": ""Process Industries"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Chemicals: Specialty"", ""marketCap"": 61337601562.0, ""dividendYield"": 0.492126}",2026-01-13 11:13:34.747714+00,
002780,KQ,,,"{""eps"": 62.281, ""name"": ""Chinhung International Inc."", ""sector"": ""Industrial Services"", ""country"": ""South Korea"", ""peRatio"": 11.255439058460848, ""industry"": ""Engineering & Construction"", ""marketCap"": 101789523315.0, ""dividendYield"": null}",2026-01-13 11:13:36.906893+00,
002785,KQ,,,"{""eps"": 62.281, ""name"": ""Chinhung International Inc. Non-Cum Pfd Registered Shs Non-Voting"", ""sector"": ""Industrial Services"", ""country"": ""South Korea"", ""peRatio"": 55.39410092965752, ""industry"": ""Engineering & Construction"", ""marketCap"": 101789523315.0, ""dividendYield"": null}",2026-01-13 11:13:37.404192+00,
002787,KQ,,,"{""eps"": 62.281, ""name"": ""Chinhung International Inc. Non-Cum Pfd Registered Shs Non-Voting"", ""sector"": ""Industrial Services"", ""country"": ""South Korea"", ""peRatio"": 130.858528283104, ""industry"": ""Engineering & Construction"", ""marketCap"": 101789523315.0, ""dividendYield"": null}",2026-01-13 11:13:37.622589+00,
002790,KQ,,,"{""eps"": 1388.3023, ""name"": ""AMOREPACIFIC Holdings Corp."", ""sector"": ""Consumer Non-Durables"", ""country"": ""South Korea"", ""peRatio"": 18.691894409452466, ""industry"": ""Household/Personal Care"", ""marketCap"": 2114793262414.9998, ""dividendYield"": 1.2667947}",2026-01-13 11:13:36.672871+00,
002795,KQ,,,"{""eps"": 1388.3023, ""name"": ""AMOREPACIFIC Holdings Corp. Pfd Registered 1 Non-Voting"", ""sector"": ""Consumer Non-Durables"", ""country"": ""South Korea"", ""peRatio"": 8.269092401561245, ""industry"": ""Household/Personal Care"", ""marketCap"": 2114793262414.9998, ""dividendYield"": 2.8904228}",2026-01-13 11:13:37.175095+00,
002800,KQ,,,"{""eps"": 428.5432, ""name"": ""Sinsin Pharmaceutical Co., Ltd."", ""sector"": ""Health Technology"", ""country"": ""South Korea"", ""peRatio"": 13.277541214047965, ""industry"": ""Pharmaceuticals: Major"", ""marketCap"": 88899128838.0, ""dividendYield"": 1.0238909}",2026-01-13 11:13:40.693194+00,
002810,KQ,,,"{""eps"": 3326.4719, ""name"": ""Samyung Trading Co., Ltd"", ""sector"": ""Distribution Services"", ""country"": ""South Korea"", ""peRatio"": 4.5844367421230885, ""industry"": ""Wholesale Distributors"", ""marketCap"": 268299731560.0, ""dividendYield"": 0.0}",2026-01-13 11:13:41.266626+00,
002820,KQ,,,"{""eps"": -316.6485, ""name"": ""SUN&L CO.,LTD"", ""sector"": ""Non-Energy Minerals"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Forest Products"", ""marketCap"": 29796113415.0, ""dividendYield"": null}",2026-01-13 11:13:41.824096+00,
002840,KQ,,,"{""eps"": 9556.0782, ""name"": ""Miwon Commercial Co., Ltd"", ""sector"": ""Process Industries"", ""country"": ""South Korea"", ""peRatio"": 15.539847717026845, ""industry"": ""Chemicals: Major Diversified"", ""marketCap"": 683541431046.0, ""dividendYield"": 1.3568522}",2026-01-13 11:13:40.990971+00,
002870,KQ,,,"{""eps"": 3.5704, ""name"": ""SHINPOONG INC."", ""sector"": ""Process Industries"", ""country"": ""South Korea"", ""peRatio"": 294.9249383822541, ""industry"": ""Containers/Packaging"", ""marketCap"": 29645827503.0, ""dividendYield"": null}",2026-01-13 11:13:41.522485+00,
002880,KQ,,,"{""eps"": -42.6152, ""name"": ""Dayou Automotive Seat Technology Co., Ltd"", ""sector"": ""Consumer Durables"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Electronics/Appliances"", ""marketCap"": 50503101196.0, ""dividendYield"": null}",2026-01-13 11:13:46.372119+00,
002900,KQ,,,"{""eps"": 986.6642, ""name"": ""TYM CORPORATION"", ""sector"": ""Producer Manufacturing"", ""country"": ""South Korea"", ""peRatio"": 6.4054214189589525, ""industry"": ""Trucks/Construction/Farm Machinery"", ""marketCap"": 235003463478.0, ""dividendYield"": 1.7322835}",2026-01-13 11:13:45.908557+00,
002920,KQ,,,"{""eps"": 97.8953, ""name"": ""Yoosung Enterprise Co., Ltd"", ""sector"": ""Producer Manufacturing"", ""country"": ""South Korea"", ""peRatio"": 22.064389199481486, ""industry"": ""Auto Parts: OEM"", ""marketCap"": 55911548004.0, ""dividendYield"": 1.8099549}",2026-01-13 11:13:46.833812+00,
002960,KQ,,,"{""eps"": 31329.9178, ""name"": ""Hankook Shell Oil Co., Ltd"", ""sector"": ""Energy Minerals"", ""country"": ""South Korea"", ""peRatio"": 13.804696289372327, ""industry"": ""Integrated Oil"", ""marketCap"": 564849979281.0, ""dividendYield"": 6.257242}",2026-01-13 11:13:46.139505+00,
002990,KQ,,,"{""eps"": 606.4483, ""name"": ""KUMHO Engineering & Construction Co., Ltd."", ""sector"": ""Consumer Durables"", ""country"": ""South Korea"", ""peRatio"": 7.073974813681562, ""industry"": ""Automotive Aftermarket"", ""marketCap"": 160468454258.0, ""dividendYield"": null}",2026-01-13 11:13:46.624178+00,
002995,KQ,,,"{""eps"": 606.4483, ""name"": ""KUMHO Engineering & Construction Co., Ltd. Pfd Registered Shs Non-Voting"", ""sector"": ""Consumer Durables"", ""country"": ""South Korea"", ""peRatio"": 26.498549010690606, ""industry"": ""Automotive Aftermarket"", ""marketCap"": 160468454258.0, ""dividendYield"": null}",2026-01-13 11:13:50.156087+00,
003000,KQ,,,"{""eps"": 126.6055, ""name"": ""Bukwang Pharmaceutical Co., Ltd."", ""sector"": ""Health Technology"", ""country"": ""South Korea"", ""peRatio"": 29.540580780455823, ""industry"": ""Pharmaceuticals: Major"", ""marketCap"": 368512553101.0, ""dividendYield"": 0.0}",2026-01-13 11:13:49.305621+00,
003010,KQ,,,"{""eps"": 982.7469, ""name"": ""Hae In Corp."", ""sector"": ""Distribution Services"", ""country"": ""South Korea"", ""peRatio"": 5.342168975552098, ""industry"": ""Wholesale Distributors"", ""marketCap"": 56213731594.0, ""dividendYield"": 3.4416823}",2026-01-13 11:13:49.839057+00,
003030,KQ,,,"{""eps"": 13507.4863, ""name"": ""SeAH Steel Holdings Corporation"", ""sector"": ""Non-Energy Minerals"", ""country"": ""South Korea"", ""peRatio"": 8.735896330318692, ""industry"": ""Steel"", ""marketCap"": 474754174948.0, ""dividendYield"": 1.531915}",2026-01-13 11:13:49.048784+00,
003060,KQ,,,"{""eps"": -983.3709, ""name"": ""Aprogen Biologics"", ""sector"": ""Health Technology"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Pharmaceuticals: Major"", ""marketCap"": 104120873474.0, ""dividendYield"": null}",2026-01-13 11:13:49.57452+00,
003070,KQ,,,"{""eps"": 3980.7175, ""name"": ""Kolon Global Corp"", ""sector"": ""Industrial Services"", ""country"": ""South Korea"", ""peRatio"": 2.2282415167617393, ""industry"": ""Engineering & Construction"", ""marketCap"": 237483747513.0, ""dividendYield"": 4.6029916}",2026-01-13 11:13:52.298848+00,
003075,KQ,,,"{""eps"": 3980.7175, ""name"": ""Kolon Global Corp Pfd Non-Voting"", ""sector"": ""Industrial Services"", ""country"": ""South Korea"", ""peRatio"": 3.6877773918897785, ""industry"": ""Engineering & Construction"", ""marketCap"": 237483747513.0, ""dividendYield"": 3.0425963}",2026-01-13 11:13:52.957838+00,
003080,KQ,,,"{""eps"": 2093.8545, ""name"": ""SBSUNGBO Co., Ltd."", ""sector"": ""Process Industries"", ""country"": ""South Korea"", ""peRatio"": 1.3420225712913672, ""industry"": ""Chemicals: Agricultural"", ""marketCap"": 54748522139.0, ""dividendYield"": 4.900182}",2026-01-13 11:13:52.740199+00,
003090,KQ,,,"{""eps"": 1895.5237, ""name"": ""Daewoong Co., Ltd."", ""sector"": ""Health Technology"", ""country"": ""South Korea"", ""peRatio"": 11.078732489601686, ""industry"": ""Pharmaceuticals: Major"", ""marketCap"": 881194859505.0, ""dividendYield"": 0.9302325}",2026-01-13 11:13:52.06682+00,
003100,KQ,,,"{""eps"": 5481.1842, ""name"": ""Sun Kwang Co., Ltd."", ""sector"": ""Transportation"", ""country"": ""South Korea"", ""peRatio"": 3.4317401703084527, ""industry"": ""Other Transportation"", ""marketCap"": 119006799278.0, ""dividendYield"": 2.3936172}",2026-01-13 11:13:52.505976+00,
003120,KQ,,,"{""eps"": 340.7593, ""name"": ""ILSUNG IS CO., LTD."", ""sector"": ""Health Technology"", ""country"": ""South Korea"", ""peRatio"": 58.98591762572584, ""industry"": ""Pharmaceuticals: Major"", ""marketCap"": 244692737675.0, ""dividendYield"": 5.007511}",2026-01-13 11:13:55.687837+00,
003160,KQ,,,"{""eps"": 864.111, ""name"": ""DI Corporation"", ""sector"": ""Electronic Technology"", ""country"": ""South Korea"", ""peRatio"": 34.42844727124177, ""industry"": ""Electronic Equipment/Instruments"", ""marketCap"": 653760021973.0, ""dividendYield"": 0.34965035}",2026-01-13 11:13:55.05798+00,
003200,KQ,,,"{""eps"": 1174.0989, ""name"": ""Ilshin Spinning Co., Ltd"", ""sector"": ""Process Industries"", ""country"": ""South Korea"", ""peRatio"": 9.445541597901165, ""industry"": ""Textiles"", ""marketCap"": 255401449757.0, ""dividendYield"": 1.7636684}",2026-01-13 11:13:55.475294+00,
003220,KQ,,,"{""eps"": -748.2089, ""name"": ""Daewon Pharmaceutical Co., Ltd"", ""sector"": ""Health Technology"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Pharmaceuticals: Major"", ""marketCap"": 251172883301.0, ""dividendYield"": 2.6501768}",2026-01-13 11:13:55.272558+00,
003230,KQ,,,"{""eps"": 49599.2389, ""name"": ""Samyang Foods Co., Ltd"", ""sector"": ""Consumer Non-Durables"", ""country"": ""South Korea"", ""peRatio"": 24.032626839360635, ""industry"": ""Food: Major Diversified"", ""marketCap"": 8919921058655.0, ""dividendYield"": 0.33167496}",2026-01-13 11:13:54.817889+00,
003300,KQ,,,"{""eps"": 1459.806, ""name"": ""Hanil Holdings Co., Ltd."", ""sector"": ""Non-Energy Minerals"", ""country"": ""South Korea"", ""peRatio"": 10.830206205482098, ""industry"": ""Construction Materials"", ""marketCap"": 494251127872.0, ""dividendYield"": 5.8898034}",2026-01-13 11:13:57.893296+00,
003310,KQ,,,"{""eps"": 234.8401, ""name"": ""Daejoo Inc."", ""sector"": ""Electronic Technology"", ""country"": ""South Korea"", ""peRatio"": 12.859813975551875, ""industry"": ""Electronic Components"", ""marketCap"": 110424141541.0, ""dividendYield"": 1.3355592}",2026-01-13 11:13:57.457776+00,
003350,KQ,,,"{""eps"": 7713.0259, ""name"": ""Hankook Cosmetics Manufacturing Co., Ltd"", ""sector"": ""Consumer Non-Durables"", ""country"": ""South Korea"", ""peRatio"": 6.210273454416898, ""industry"": ""Household/Personal Care"", ""marketCap"": 176900349045.0, ""dividendYield"": 0.40485832}",2026-01-13 11:13:57.687511+00,
003380,KQ,,,"{""eps"": 1214.2974, ""name"": ""Harim Holdings Co., Ltd."", ""sector"": ""Distribution Services"", ""country"": ""South Korea"", ""peRatio"": 8.498741741520652, ""industry"": ""Wholesale Distributors"", ""marketCap"": 1053338547592.0001, ""dividendYield"": 1.0471205}",2026-01-13 11:13:57.231091+00,
003460,KQ,,,"{""eps"": 216.4471, ""name"": ""Yuhwa Securities Co., Ltd."", ""sector"": ""Finance"", ""country"": ""South Korea"", ""peRatio"": 12.474179603237927, ""industry"": ""Investment Banks/Brokers"", ""marketCap"": 164603305321.0, ""dividendYield"": 5.9590316}",2026-01-13 11:13:58.114838+00,
